No,Type,Group,Word Template,Template Page No,{{ substation.name_erms }},{{ substation.time }},{{ substation.date }},{{ substation.ambient }},{{ substation.humidity }},{{ swg.area }},{{ panel.linknumber }},{{ panel.name }},{{ panel.cabletype }},{{ panel.breakerstatus }},{{ panel.busbarposition }},{{ panel.loadamp }},{{ panel.heateramp }},{{ swg.serialnumber }},{{ swg.manufacturer }},{{ swg.type }},{{ swg.rating }},{{ swg.model }},{{ tx1.manufacturer }},{{ tx1.model }},{{ tx1.rating }},{{ tx1.serialnumber }},{{ tx2.manufacturer }},{{ tx2.model }},{{ tx2.rating }},{{ tx2.serialnumber }},{{ fp1.manufacturer }},{{ fp1.model }},{{ fp1.rating }},{{ fp1.serialnumber }},{{ fp1.labelsource }},{{ fp2.manufacturer }},{{ fp2.model }},{{ fp2.rating }},{{ fp2.serialnumber }},{{ fp2.labelsource }},{{ batt1.manufacturer }},{{ batt1.model }},{{ batt1.serialnumber }},{{ batt2.manufacturer }},{{ batt2.model }},{{ batt2.serialnumber }},{{ batt3.manufacturer }},{{ batt3.model }},{{ batt3.serialnumber }},{{ batt4.manufacturer }},{{ batt4.model }},{{ batt4.serialnumber }},Field Overrides,Output File Name,Attribute,Folder,Image File Name
56,,2,,56,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,2,,56,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,2,,57,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,2,,57,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,2,,58,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,2,,58,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,2,,59,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,2,,59,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,2,,60,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,2,,60,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,2,,61,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,2,,61,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,2,,62,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,2,,62,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,2,,63,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,2,,63,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,2,,64,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,2,,64,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,3,,65,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,3,,65,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,3,,66,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,3,,66,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,3,,67,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,3,,67,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,3,,68,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,3,,68,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,3,,69,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,3,,69,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,3,,70,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,3,,70,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,3,,71,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,3,,71,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,3,,72,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,3,,72,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,3,,73,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,3,,73,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,3,,74,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,3,,74,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,3,,75,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,3,,75,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,3,,76,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,3,,76,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,3,,77,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,3,,77,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,3,,78,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,3,,78,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,3,,79,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,3,,79,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,3,,80,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,3,,80,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,3,,81,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,3,,81,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,3,,82,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,3,,82,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,3,,83,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,3,,83,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,3,,84,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,3,,84,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,3,,85,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,3,,85,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,3,,86,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,3,,86,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,3,,87,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,3,,87,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,3,,88,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,3,,88,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,3,,89,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,3,,89,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,3,,90,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,3,,90,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,3,,91,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,3,,91,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,3,,92,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,3,,92,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,4,,93,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,4,,93,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,4,,94,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,4,,94,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,4,,95,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,4,,95,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,4,,96,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,4,,96,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,4,,97,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,4,,97,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,4,,98,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,4,,98,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,4,,99,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,4,,99,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,4,,100,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,4,,100,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,4,,101,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,4,,101,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,4,,102,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,4,,102,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,4,,103,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,4,,103,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,4,,104,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,4,,104,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,4,,105,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,4,,105,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,4,,106,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,4,,106,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,4,,107,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,4,,107,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,4,,108,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,4,,108,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,4,,109,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,4,,109,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,4,,110,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,4,,110,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,4,,111,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,4,,111,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,4,,112,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,4,,112,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,4,,113,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,4,,113,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,4,,114,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,4,,114,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,4,,115,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,4,,115,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,4,,116,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,4,,116,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,4,,117,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,4,,117,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,4,,118,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,4,,118,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,4,,119,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,4,,119,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,4,,120,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,4,,120,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,4,,121,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,4,,121,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,4,,122,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,4,,122,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,4,,123,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,4,,123,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,4,,124,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,4,,124,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,4,,125,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,4,,125,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,4,,126,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,4,,126,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,4,,127,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,4,,127,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,4,,128,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,4,,128,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,4,,129,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,4,,129,S/S LOJI AIR HABU,4:21 pm,01/06/2026,21.2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
